dataset_id,table_id
cpool_gp,retention20220707
cpool_gp,retention20220708
cpool_gp,retention20220709
cpool_gp,retention20220710
cpool_gp,retention20220711
cpool_gp,retention20220712
cpool_gp,retention20220713
cpool_gp,retention20220714
cpool_gp,retention20220715
cpool_gp,retention20220716
cpool_gp,retention20220717
cpool_gp,retention20220718
cpool_gp,retention20220719
cpool_gp,retention20220720
cpool_gp,retention20220721
cpool_gp,retention20220722
cpool_gp,retention20220723
cpool_gp,retention20220724
cpool_gp,retention20220725
cpool_gp,retention20220726
cpool_gp,retention20220727
cpool_gp,retention20220728
cpool_gp,retention20220729
cpool_gp,retention20220730
cpool_gp,retention20220731
cpool_gp,retention20220801
cpool_gp,retention20220802
cpool_gp,retention20220803
cpool_gp,retention20220804
cpool_gp,retention20220805
cpool_gp,retention20220806
cpool_gp,retention20220807
cpool_gp,retention20220808
cpool_gp,retention20220809
cpool_gp,retention20220810
cpool_gp,retention20220811
cpool_gp,retention20220812
cpool_gp,retention20220813
cpool_gp,retention20220814
cpool_gp,retention20220815
cpool_gp,retention20220816
cpool_gp,retention20220817
cpool_gp,retention20220818
cpool_gp,retention20220819
cpool_gp,retention20220820
cpool_gp,retention20220821
cpool_gp,retention20220822
cpool_gp,retention20220823
cpool_gp,retention20220824
cpool_gp,retention20220825
cpool_gp,retention20220826
cpool_gp,retention20220827
cpool_gp,retention20220828
cpool_gp,retention20220829
cpool_gp,retention20220830
cpool_gp,retention20220831
cpool_gp,retention20220901
cpool_gp,retention20220902
cpool_gp,retention20220903
cpool_gp,retention20220904
cpool_gp,retention20220905
cpool_gp,retention20220906
cpool_gp,retention20220907
cpool_gp,retention20220908
cpool_gp,retention20220909
cpool_gp,retention20220910
cpool_gp,retention20220911
cpool_gp,retention20220912
cpool_gp,retention20220913
cpool_gp,retention20220914
cpool_gp,retention20220915
cpool_gp,retention20220916
cpool_gp,retention20220917
cpool_gp,retention20220918
cpool_gp,retention20220919
cpool_gp,retention20220920
